"7/15/2014","1405375200","49","41","29","49","0","0","16.50"
"7/15/2015","1436911200","38","41","28","45","0","28","35.00"
"7/16/2014","1405461600","37","46","28","40","0","0","18.50"
"7/16/2015","1436997600","38","54","28","45","0","27","33.00"
"7/17/2014","1405548000","43","41","32","42","0","0","13.50"
"7/17/2015","1437084000","31","72","26","37","0","33","32.00"
"7/18/2014","1405634400","35","19","32","39","0","0","26.00"
"7/18/2015","1437170400","33","68","26","31","0","31","35.00"
"7/19/2014","1405720800","45","33","28","43","0","0","28.00"
"7/19/2015","1437256800","34","48","29","37","0","31","35.00"
"7/2/2014","1404252000","21","37","25","34","0","0","16.00"
"7/2/2015","1435788000","37","37","30","45","0","27","30.00"
"7/20/2014","1405807200","34","19","27","40","0","0","23.50"
"7/20/2015","1437343200","36","48","28","39","0","31","36.00"
"7/21/2014","1405893600","41","47","27","38","0","0","24.00"
"7/21/2015","1437429600","39","69","26","35","0","31","34.50"
"7/22/2014","1405980000","21","42","26","31","0","0","18.50"
"7/22/2015","1437516000","33","41","30","35","0","31","34.00"
"7/23/2014","1406066400","37","46","26","38","0","0","20.50"
"7/23/2015","1437602400","33","62","31","37","0","31","33.00"
"7/24/2014","1406152800","38","20","29","41","0","0","20.00"
"7/24/2015","1437688800","34","64","26","37","0","26","28.00"
"7/25/2014","1406239200","28","57","30","39","0","0","26.50"
"7/25/2015","1437775200","39","50","26","35","0","26","28.00"
"7/26/2014","1406325600","48","58","32","58","0","0","25.50"
"7/26/2015","1437861600","40","39","27","35","0","27","32.00"
"7/27/2014","1406412000","38","43","30","41","0","0","25.50"
"7/27/2015","1437948000","20","30","25","25","0","25","31.00"
"7/28/2014","1406498400","30","30","31","34","0","0","28.50"
"7/28/2015","1438034400","50","57","24","43","0","24","32.00"
"7/29/2014","1406584800","45","39","30","46","0","0","25.50"
"7/29/2015","1438120800","40","67","24","35","0","24","33.00"
"7/3/2014","1404338400","48","58","28","47","0","0","12.00"
"7/3/2015","1435874400","43","43","32","45","0","33","39.00"
"7/30/2014","1406671200","38","26","30","43","0","0","29.00"
"7/30/2015","1438207200","37","35","22","35","0","22","35.00"
"7/31/2014","1406757600","36","35","24","38","0","0","28.00"
"7/31/2015","1438293600","44","56","31","28","0","28","32.00"
"7/4/2014","1404424800","26","48","28","43","0","0","14.00"
"7/4/2015","1435960800","42","37","26","45","0","35","39.00"
"7/5/2014","1404511200","41","33","29","44","0","0","18.50"
"7/5/2015","1436047200","40","47","28","42","0","35","37.50"
"7/6/2014","1404597600","41","46","29","40","0","0","23.50"
"7/6/2015","1436133600","42","25","27","45","0","33","32.50"
"7/7/2014","1404684000","38","46","26","43","0","0","23.00"
"7/7/2015","1436220000","41","49","31","46","0","33","38.50"
"7/8/2014","1404770400","43","48","31","45","0","0","25.00"
"7/8/2015","1436306400","29","37","30","41","0","33","38.50"
"7/9/2014","1404856800","28","35","28","41","0","0","24.50"
"7/9/2015","1436392800","42","40","29","13","0","33","38.00"
"8/1/2014","1406844000","45","34","28","46","0","0","22.00"
"8/1/2015","1438380000","45","27","31","45","0","29","33.50"
"8/10/2014","1407621600","43","31","29","43","0","0","19.00"
"8/10/2015","1439157600","25","47","0","0","0","0","33.50"
"8/11/2014","1407708000","24","26","34","34","0","0","15.00"
"8/11/2015","1439244000","58","55","0","0","0","0","34.50"
"8/12/2014","1407794400","54","42","35","54","0","0","27.00"
"8/12/2015","1439330400","42","52","0","0","0","0","36.50"
"8/13/2014","1407880800","47","36","32","48","0","0","26.00"
"8/13/2015","1439416800","45","34","0","0","0","0","37.00"
"8/14/2014","1407967200","42","31","35","48","0","0","21.00"
"8/14/2015","1439503200","43","63","0","0","0","0","30.50"
"8/15/2014","1408053600","40","33","34","48","0","0","23.50"
"8/15/2015","1439589600","44","62","0","0","0","0","34.00"
"8/16/2014","1408140000","46","36","35","47","0","0","26.00"
"8/16/2015","1439676000","43","54","0","0","0","0","37.00"
"8/17/2014","1408226400","41","38","32","47","0","0","19.00"
"8/17/2015","1439762400","48","40","0","0","0","0","33.50"
"8/18/2014","1408312800","44","38","32","46","0","0","27.50"
"8/18/2015","1439848800","50","47","0","0","0","0","37.00"
"8/19/2014","1408399200","32","36","27","45","0","0","26.50"
"8/19/2015","1439935200","34","40","0","0","0","0","29.50"
"8/2/2014","1406930400","41","41","33","44","0","0","21.00"
"8/2/2015","1438466400","45","65","31","45","0","34","31.50"
"8/20/2014","1408485600","42","36","35","47","0","0","27.50"
"8/20/2015","1440021600","50","34","0","0","0","0","34.00"
"8/21/2014","1408572000","44","44","31","55","0","0","28.50"
"8/21/2015","1440108000","37","27","0","0","0","0","38.50"
"8/22/2014","1408658400","45","33","28","45","0","0","13.00"
"8/22/2015","1440194400","40","31","0","0","0","0","45.00"
"8/23/2014","1408744800","41","37","28","43","0","0","19.00"
"8/23/2015","1440280800","29","31","0","0","0","0","48.00"
"8/24/2014","1408831200","44","52","30","45","0","0","15.50"
"8/24/2015","1440367200","51","28","0","0","0","0","47.50"
"8/25/2014","1408917600","28","56","29","26","0","0","17.50"
"8/25/2015","1440453600","45","47","0","0","0","0","46.00"
"8/26/2014","1409004000","41","42","28","47","0","0","24.50"
"8/26/2015","1440540000","44","49","0","0","0","0","46.00"
"8/27/2014","1409090400","38","45","29","41","0","0","24.00"
"8/27/2015","1440626400","18","36","0","0","0","0","47.00"
"8/28/2014","1409176800","41","31","30","47","0","0","27.50"
"8/28/2015","1440712800","45","36","0","0","0","0","41.00"
"8/29/2014","1409263200","36","27","33","47","0","0","19.00"
"8/29/2015","1440799200","53","36","0","0","0","0","42.00"
"8/3/2014","1407016800","44","19","32","46","0","0","23.50"
"8/3/2015","1438552800","42","68","31","45","0","31","33.50"
"8/30/2014","1409349600","40","27","30","47","0","0","20.00"
"8/30/2015","1440885600","42","36","0","0","0","0","39.50"
"8/31/2014","1409436000","41","36","30","41","0","0","22.50"
"8/31/2015","1440972000","55","36","0","0","0","0","37.50"
"8/4/2014","1407103200","47","54","36","47","0","0","23.50"
"8/4/2015","1438639200","43","50","31","47","0","32","32.00"
"8/5/2014","1407189600","45","59","33","46","0","0","30.50"
"8/5/2015","1438725600","42","36","30","45","0","31","33.50"
"8/6/2014","1407276000","44","35","36","46","0","0","32.00"
"8/6/2015","1438812000","46","32","30","13","0","32","34.50"
"8/7/2014","1407362400","45","33","29","47","0","0","32.50"
"8/7/2015","1438898400","42","55","0","0","0","0","33.00"
"8/8/2014","1407448800","44","27","31","44","0","0","20.00"
"8/8/2015","1438984800","35","42","0","0","0","0","33.50"
"8/9/2014","1407535200","46","32","31","43","0","0","22.00"
"8/9/2015","1439071200","47","41","0","0","0","0","33.50"
"9/1/2014","1409522400","43","27","35","45","0","0","22.50"
"9/1/2015","1441058400","55","36","0","0","0","0","33.50"
"9/10/2014","1410300000","53","37","39","58","0","0","32.50"
"9/11/2014","1410386400","43","26","36","49","0","0","41.50"
"9/12/2014","1410472800","37","36","33","48","0","0","23.50"
"9/13/2014","1410559200","41","30","35","49","0","0","26.50"
"9/14/2014","1410645600","45","35","36","47","0","0","28.00"
"9/15/2014","1410732000","43","40","34","47","0","0","25.50"
"9/16/2014","1410818400","43","33","35","47","0","0","28.00"
"9/17/2014","1410904800","42","24","35","49","0","0","26.00"
"9/18/2014","1410991200","44","24","13","49","0","0","27.50"
"9/19/2014","1411077600","35","14","32","13","0","0","16.00"
"9/2/2014","1409608800","44","38","34","49","0","0","23.50"
"9/2/2015","1441144800","52","36","0","0","0","0","37.00"
"9/20/2014","1411164000","41","21","34","43","0","0","19.00"
"9/21/2014","1411250400","23","29","31","32","0","0","23.00"
"9/22/2014","1411336800","44","36","29","46","0","0","26.50"
"9/23/2014","1411423200","40","39","29","43","0","0","28.50"
"9/24/2014","1411509600","58","30","28","45","0","0","27.50"
"9/25/2014","1411596000","40","29","28","44","0","0","28.00"
"9/26/2014","1411682400","42","36","31","46","0","0","0.00"
"9/27/2014","1411768800","47","50","28","50","0","0","0.00"
"9/28/2014","1411855200","42","17","35","46","0","0","0.00"
"9/29/2014","1411941600","45","33","38","46","0","0","0.00"
"9/3/2014","1409695200","38","27","31","47","0","0","24.00"
"9/3/2015","1441231200","52","36","0","0","0","0","36.50"
"9/30/2014","1412028000","45","33","38","47","0","0","0.00"
"9/4/2014","1409781600","39","33","25","45","0","0","27.50"
"9/5/2014","1409868000","41","40","31","43","0","0","15.00"
"9/6/2014","1409954400","38","27","35","46","0","0","19.50"
"9/7/2014","1410040800","44","26","32","45","0","0","24.00"
"9/8/2014","1410127200","21","31","33","32","0","0","24.00"
"9/9/2014","1410213600","54","33","34","68","0","0","30.00"
